file,event,lab_a,lab_b,gap,angle,offset,e_a,e_b,len_a,len_b,reason
flow0000002,9,109,115,7.239686137841938,1.2814069437780675,2.1154604686534966,455.6613079532981,326.42006785422564,296.1401108175134,197.9183938510612,anchors 8.2cm > eps5
flow0000002,9,47,76,62.68273955547036,0.4501820757818282,1.2916376678985972,311.5540072321892,62.94720586389303,180.7132172250702,40.139795392631434,anchors 63.1cm > eps5
flow0000002,9,52,67,17.042833559657105,1.6338157280435341,3.529742305676784,303.8995700031519,425.3951321095228,189.92569945597342,305.6434607493585,anchors 17.5cm > eps5
flow0000002,9,112,120,7.526022656849196,0.6614815104005554,0.7859758152006454,472.19512894004583,95.67696373909712,309.34860799428077,57.90513583623681,anchors 9.0cm > eps5
flow0000003,0,25,47,52.6842016996914,3.142379140374737,1.2200299215093127,282.99524326622486,398.19490794837475,176.41761524496363,275.6520882918977,anchors 53.5cm > eps5
flow0000003,0,87,92,7.835897818449793,14.8002124537898,4.095344851884544,39.32341420650482,126.52814144641161,24.47646259580902,64.86851160172498,anchors 6.1cm > eps5
flow0000003,0,18,19,49.065832151942544,6.878037881773539,7.411777499688111,76.72812253981829,492.8895903080702,37.946144761254025,302.16521816419663,anchors 49.4cm > eps5
flow0000003,0,81,118,42.464127151280124,1.6205049620183012,3.438577212710187,633.4408371970057,152.23878499865532,346.6238972911819,97.32565931851073,anchors 42.9cm > eps5
flow0000003,0,102,135,65.23057926743371,2.0284066220962953,7.521977130054316,597.286868698895,103.79141180217266,364.59984629511047,69.16563040847578,anchors 65.7cm > eps5
flow0000003,1,8,35,41.74353105137152,3.657441057881963,3.927029613765822,236.69315745681524,158.78690157830715,155.53816111131135,103.45834735477052,anchors 42.5cm > eps5
flow0000003,1,13,16,4.375306994784767,9.815501502316938,4.269259044892345,134.57316683232784,145.2589976787567,74.10889636355228,36.69855194496482,doca 1.87 >= 0.75 (bnd)
flow0000003,1,21,33,40.96565804969549,0.34291825632394085,0.7468583048931331,407.68652529269457,47.8091836348176,262.3411519629011,32.39968439458204,anchors 42.1cm > eps5
flow0000003,1,33,56,68.89734457243065,3.750023290268626,2.849449714820338,47.8091836348176,149.98140085488558,32.39968439458204,96.20497859656098,anchors 70.1cm > eps5
flow0000003,1,31,57,74.67383593607263,3.472215954529368,2.713350332036103,104.21448231488466,48.05439539253712,55.4983458918264,33.333072842892975,anchors 75.4cm > eps5
flow0000003,1,36,38,1.7689308278039129,1.6778041778512875,0.42029736207692414,230.47607581317425,99.15563084185123,57.64084963368469,30.617779929656173,back-wall veto (vz 913)
flow0000003,1,92,109,69.77535200829355,2.559493107128325,5.810015989464099,351.618790499866,121.76290811598301,252.94672535466026,86.94403456150607,anchors 71.2cm > eps5
flow0000003,1,117,118,22.318942361964165,8.407182488044997,1.76425698726461,774.6672168523073,39.79457139223814,500.1948247523767,23.6677474166858,anchors 22.3cm > eps5
flow0000003,1,125,126,31.271993643375392,11.956100706602118,6.332657201958695,39.66575567424297,42.66084582358599,24.616862289734236,20.3150423557503,anchors 31.6cm > eps5
flow0000003,1,130,134,2.05867581342933,7.4480573263259755,2.051757621901433,526.3226606845856,271.297991797328,96.38835449243697,45.0799864697689,doca 0.78 >= 0.75 (bnd)
flow0000003,1,115,119,13.029330402816175,7.713303480222604,2.947572234775258,211.15528018772602,63.463266260921955,162.73793479719,46.26210186291753,anchors 9.8cm > eps5
flow0000003,10,107,113,65.45867512126948,8.156466138955109,1.1541279850438744,742.8482476696372,77.13893339782953,500.64579404334927,32.52180044356215,anchors 66.0cm > eps5
flow0000003,10,38,39,4.9557194473859445,13.932846834976415,4.955463579080652,518.095323599875,58.368588142096996,396.0453624325732,32.257717955822294,doca 3.42 >= 0.75 (bnd)
flow0000003,10,116,124,33.284782239067816,5.109982541536868,3.2682410725761826,555.2263127341866,165.88037560135126,339.08606120440754,40.74457814729203,anchors 33.0cm > eps5
flow0000003,10,116,125,6.96720265588544,9.044395737390362,6.804654844285186,555.2263127341866,53.79188022017479,339.08606120440754,22.979694056839293,anchors 7.2cm > eps5
flow0000003,10,124,125,31.913992330269433,6.175133492699834,3.3491531982617593,165.88037560135126,53.79188022017479,40.74457814729203,22.979694056839293,anchors 32.0cm > eps5
flow0000003,10,17,18,10.189759779739335,6.81236217561967,3.592128184429812,741.3315795436502,225.81242877990007,162.16125244437217,66.94565670747306,anchors 10.0cm > eps5
flow0000003,10,97,100,7.173716329412375,6.832902978864606,1.0943440143323309,148.14676785469055,43.94343189150095,46.55017761278786,21.38552925563239,anchors 7.1cm > eps5
flow0000003,10,98,102,11.504238491256423,10.16016352660948,6.269142828713801,153.38395545631647,204.9746578335762,44.159768430255,55.45254604723826,anchors 10.3cm > eps5
flow0000003,10,133,151,76.78352201647004,3.9710438588771386,4.9910183568324875,523.6375885680318,182.56355254352093,325.5152067034836,96.02563372051324,anchors 77.5cm > eps5
flow0000003,11,5,15,61.76571011465222,12.041826724534534,3.7174279748266623,328.8435273319483,15.270978197455406,201.1765050925228,20.353936597410886,anchors 61.7cm > eps5
flow0000003,11,5,35,65.11452849694977,0.22018108889294374,2.09998539274591,328.8435273319483,380.1651344150305,201.1765050925228,245.00258471523364,anchors 65.8cm > eps5
flow0000003,11,46,86,74.05448389439836,0.8151584750542186,5.330061997145971,364.6013352870941,252.98287992179394,252.9270664655388,175.31521955851574,anchors 74.7cm > eps5
flow0000003,11,12,13,17.901356515462012,6.7754260704590115,0.8373907895927896,61.59503672271967,241.32113548368216,20.238773553719795,61.83735293163639,anchors 19.9cm > eps5
flow0000003,11,13,19,10.885762375403987,7.489350496901474,2.5641765374303063,241.32113548368216,66.58701226115227,61.83735293163639,31.29160991302818,anchors 12.2cm > eps5
flow0000003,11,42,55,57.815769075710655,2.2094469532428835,4.509234205775343,150.36020576953888,256.17843939363956,95.74796422627759,168.7813190769341,anchors 58.4cm > eps5
flow0000003,11,87,91,1.0047016669581266,1.3722780695740713,0.8326833287729511,185.7118185311556,498.7050877735019,34.81521886443423,70.61576066225729,doca 2.00 >= 0.75 (bnd)
flow0000003,11,54,57,26.267875569479482,1.1784613606333187,1.3185038674148444,266.4343519732356,9.442097306251526,127.91864378839475,29.0994206103383,anchors 27.1cm > eps5
flow0000003,11,67,73,11.246566806770451,4.555102182708649,0.8327461250607912,297.7383776009083,29.191857181489468,174.12404510461866,22.65925789393195,anchors 11.5cm > eps5
flow0000003,11,67,114,46.29800305218448,0.8371228126743573,3.9600853806634917,297.7383776009083,458.1732971519232,174.12404510461866,287.4471383622043,anchors 47.0cm > eps5
flow0000003,11,126,127,6.82253980940977,11.160416917695526,2.3223121812950107,71.54666471481323,55.115706130862236,44.51947111563513,35.359530836030494,anchors 7.0cm > eps5
flow0000003,11,126,128,10.842990383630253,5.565470949875636,4.321114083827957,71.54666471481323,48.41393335163593,44.51947111563513,32.41485407626335,anchors 12.7cm > eps5
flow0000003,11,127,128,16.21834982929573,7.71830208450515,4.039009857075903,55.115706130862236,48.41393335163593,35.359530836030494,32.41485407626335,anchors 14.0cm > eps5
flow0000003,11,152,154,5.817941007869981,5.376132044056908,1.5652340774552465,107.31147879362106,78.03220515698195,34.86250413468554,26.817554335171383,anchors 6.7cm > eps5
flow0000003,12,8,10,2.314473598421906,0.8217502675171311,2.280175827407481,896.0353945568204,240.77243464440107,495.8049006771947,55.47308294983036,doca 1.20 >= 0.75 (bnd)
flow0000003,12,13,14,4.64127876523524,2.5034835339607127,1.488647521130307,750.8572703972459,414.74337285012007,115.07652908581343,150.0994986871315,anchors 5.0cm > eps5
flow0000003,12,13,21,17.12920653986406,14.046270176623395,3.7421873488830077,750.8572703972459,148.88781683146954,115.07652908581343,32.82421244734166,anchors 16.0cm > eps5
flow0000003,12,14,21,22.72755222577076,12.981336628733425,1.775676187707652,414.74337285012007,148.88781683146954,150.0994986871315,32.82421244734166,anchors 22.8cm > eps5
flow0000003,12,14,23,54.40703779773348,13.402253133002953,4.113694979734678,414.74337285012007,133.63976879417896,150.0994986871315,42.84725353514895,anchors 54.3cm > eps5
flow0000003,12,23,24,4.8918581860338275,12.03002226368212,4.888855802259506,133.63976879417896,129.84821636974812,42.84725353514895,48.98191773468471,doca 3.55 >= 0.75 (bnd)
flow0000003,12,57,83,63.03294044198432,12.297911587019323,3.970349081817002,808.8921310305595,76.88878477364779,501.6712916512133,28.224466405207366,anchors 62.7cm > eps5
flow0000003,12,20,22,21.588655327246762,8.68687258851073,2.7847610646670886,267.0201528072357,158.88928469270468,47.84772584123836,45.44143822235594,anchors 21.3cm > eps5
flow0000003,12,18,19,2.4760706390328693,4.119176297886142,2.4607760826884455,274.13273633271456,252.92476044595242,74.59779462616251,64.16536369788238,should have merged?!
flow0000003,12,43,64,4.03122572426465,12.231683849047037,3.935089797553971,214.61149375140667,61.292661778628826,173.70751921547009,37.692896301694574,doca 2.52 >= 0.75 (bnd)
flow0000003,12,42,63,76.00800381695858,0.26587414837925005,2.677135811976556,95.85115928947926,407.54321882128716,57.126523819707884,263.54849599736207,anchors 76.7cm > eps5
flow0000003,12,69,79,14.70065054371342,14.00932398560226,3.498044626712733,177.70278291404247,87.57350197434425,167.24182926542824,54.35437134780934,anchors 15.8cm > eps5
flow0000003,12,98,110,54.428111606023556,5.267477926156327,3.113670903530053,697.9394076988101,36.52592646330595,394.6970441271079,23.80920347128359,anchors 55.1cm > eps5
flow0000003,12,112,114,10.037284685696395,7.005393551458338,1.175780534291697,275.13014436513186,127.12158847600222,88.5785593529711,87.79227955744545,anchors 10.2cm > eps5
flow0000003,12,119,130,53.10594407395715,1.3976590579987844,1.1800872114794783,369.40956188738346,353.80404137820005,251.54653142212143,196.0790964608323,anchors 54.0cm > eps5
flow0000003,12,133,138,27.433581185432317,0.6980300479997363,1.7294680789897847,74.57312463223934,49.31516867130995,64.87509930967025,39.40509399234454,anchors 27.8cm > eps5
flow0000003,2,84,100,17.841006908470238,1.7273468306203503,2.5372290940676376,1174.4590200930834,223.41396833211184,495.79879697421745,77.44414118478025,anchors 18.0cm > eps5
flow0000003,2,84,102,7.661699264780356,2.241688944006326,2.9495136900810115,1174.4590200930834,466.33965119719505,495.79879697421745,88.12435676577925,anchors 9.5cm > eps5
flow0000003,2,100,102,1.1754037765682446,0.929651430768703,1.17244157971428,223.41396833211184,466.33965119719505,77.44414118478025,88.12435676577925,should have merged?!
flow0000003,2,54,101,32.43254988696138,5.786728783294999,4.3353426051633726,907.5121108293533,46.12645637989044,505.6563920170048,34.55713005899852,anchors 32.8cm > eps5
flow0000003,2,121,126,42.21711368928146,1.0384779049012764,3.1886147162859917,114.00497126579285,593.0526621490717,63.05519535090603,415.18706496921504,anchors 42.6cm > eps5
flow0000003,2,18,19,7.9212526195191995,14.115795987708559,2.328485061019141,78.26245080679655,57.764474883675575,52.13160933982829,42.7542076868268,anchors 8.2cm > eps5
flow0000003,2,87,111,61.09253230287057,3.3606406129116664,7.743548797233756,294.8840472847223,353.17493218928576,195.5881555625107,242.6595007692476,anchors 61.3cm > eps5
flow0000003,2,137,162,68.41330823021127,0.19823495152666748,1.8737295438500585,582.6110903844237,46.182982705533504,397.3755901378769,32.210509212149255,anchors 68.9cm > eps5
flow0000003,2,148,152,21.90870079159632,9.948070790162634,7.175794540895563,78.97865979373455,69.20409427583218,22.352692306315568,42.148201943114415,anchors 24.4cm > eps5
flow0000003,2,152,153,3.532660201154595,1.5360744018873085,2.0540207260710877,69.20409427583218,239.6444582566619,42.148201943114415,53.93741981829869,anchors 5.1cm > eps5
flow0000003,2,44,49,1.635899667443465,8.123355850194294,1.209117357937883,128.19319555908442,83.81506952643394,51.4710058527463,27.77282019742364,back-wall veto (vz 907)
flow0000003,2,47,76,23.86475084143354,0.40908071409050817,2.8284596583047827,113.34767494350672,48.301677376031876,47.24274529901612,29.214470675601177,anchors 24.4cm > eps5
flow0000003,2,72,73,4.444321737975298,6.847082674529811,4.433652063769031,340.87754403054714,338.1743223145604,73.41313763988168,63.54114789395632,anchors 7.3cm > eps5
flow0000003,2,128,151,50.748842963319156,5.205549967224568,5.2097088573533785,296.12125362455845,341.7111096531153,199.3348871155349,252.85348261127825,anchors 51.0cm > eps5
flow0000003,3,65,66,6.977401226080434,1.4012301602890576,0.4893875117131681,618.3403823748231,1218.533162921667,119.99468972523208,134.30015524751948,anchors 7.1cm > eps5
flow0000003,3,76,96,45.35965649687481,3.901962068151181,6.693401918493641,186.37787503749132,294.3433061391115,99.70055385706269,132.23177461173768,anchors 45.5cm > eps5
flow0000003,3,127,132,0.8302749401586241,8.253678234734567,0.8277526376642831,149.05261936038733,179.2675209492445,52.122100110831994,74.84830251838764,doca 0.91 >= 0.75 (bnd)
flow0000003,3,132,135,29.348568979621025,6.468166146990719,5.344716179504198,179.2675209492445,88.3048382923007,74.84830251838764,26.78025456751513,anchors 29.8cm > eps5
flow0000003,3,34,35,20.45816998383519,5.634263304278079,4.409419901755407,329.43967532366514,81.50052252411842,123.59171083932577,38.52065970018222,anchors 19.9cm > eps5
flow0000003,3,34,50,11.1796877501992,2.554615455421587,6.549626699133688,329.43967532366514,70.11185612529516,123.59171083932577,31.679230353875035,anchors 10.8cm > eps5
flow0000003,3,39,67,45.39585829790451,1.2368210061662661,5.081693992826553,99.8927000015974,264.8089475482702,66.88072148914951,174.7447779538744,anchors 46.2cm > eps5
flow0000003,3,40,42,3.424338268455244,10.674897393739005,3.1622573337095474,102.1741272136569,241.94467561692,38.65643524140623,59.24990456785426,anchors 10.1cm > eps5
flow0000003,3,102,111,46.31746489025935,9.025063092464729,1.4987654855412336,120.18192680925131,265.15940910577774,75.26415826837994,181.1071265359783,anchors 47.2cm > eps5
flow0000003,3,82,84,5.456051259721974,6.650875356368157,2.2266342350001054,431.65058206021786,430.83087281137705,54.60889689425284,59.90696357797455,anchors 5.4cm > eps5
flow0000003,3,85,86,8.123231463551196,11.57895211815708,7.978323751762162,97.82081835716963,50.96827930212021,65.81330547794452,34.85438271051241,anchors 8.0cm > eps5
flow0000003,3,114,144,49.67005941723983,5.443187013215914,7.854793656661329,484.54394360631704,94.18276149779558,340.8730632118379,45.88003797830235,anchors 50.1cm > eps5
flow0000003,3,137,139,17.63371619645655,7.04203832939986,0.6700851934214058,560.9336952194571,348.7978900447488,81.198117057514,53.70961379719453,anchors 15.8cm > eps5
flow0000003,3,137,141,10.581631245441196,8.101168298982563,3.4608600922448907,560.9336952194571,94.56363635510206,81.198117057514,44.849789212211,anchors 13.1cm > eps5
flow0000003,3,139,142,8.40828383608622,9.572821488298258,6.78685717026756,348.7978900447488,62.623494155704975,53.70961379719453,41.49470729750165,anchors 5.8cm > eps5
flow0000003,4,10,27,65.9153140338251,5.0446614870177635,3.4357274926316723,203.591282248497,425.3328772112727,80.49895306844132,285.8045647285581,anchors 66.3cm > eps5
flow0000003,4,57,60,28.817040934542618,9.178890636196178,1.1473427612082998,123.44276928156614,324.21570375561714,50.85412074140672,117.79021329958383,anchors 28.9cm > eps5
flow0000003,4,57,61,9.863991363195659,12.20186183776585,5.739412349634288,123.44276928156614,84.8151838183403,50.85412074140672,22.31456841167774,anchors 9.2cm > eps5
flow0000003,4,123,125,4.32063347951468,2.602393169940536,2.4668468501136926,716.3667786568403,69.11317467689514,501.6853054511618,40.62709246247309,doca 0.88 >= 0.75 (bnd)
flow0000003,4,29,42,43.633820196364276,2.828152802840787,7.003619274995207,256.3625080138445,166.23816345632076,187.79434428711915,109.2187111333569,anchors 44.6cm > eps5
flow0000003,4,64,67,21.703920294374157,5.794165621159544,2.536327971586818,321.9474927484989,90.37353648990393,100.0269243925088,24.693338710463806,anchors 25.9cm > eps5
flow0000003,4,65,68,7.924590307842787,14.00412372115015,6.121155277320116,114.62978485226631,152.2703113630414,21.507187308898324,38.67932644672421,anchors 7.8cm > eps5
flow0000003,4,39,62,40.116794103178876,5.383110405236596,1.5310710627770654,111.50317170470953,140.16814190894365,71.55128295741164,97.52737872823691,anchors 40.7cm > eps5
flow0000003,4,130,133,13.77958243310388,12.393986332671158,2.1242789550663748,65.85551661998034,90.74485763907433,34.376982609681576,30.811136859734845,anchors 13.7cm > eps5
flow0000003,4,134,141,7.003696386418525,7.486341512407404,5.523120784547652,345.9486556351185,309.6114156767726,76.54473465576845,52.73908669153659,anchors 9.2cm > eps5
flow0000003,4,41,44,44.53665609148698,7.806171127635868,1.1039279872489276,316.99946720153093,37.79211252182722,198.7802737189246,28.604226578813165,anchors 45.7cm > eps5
flow0000003,4,41,45,3.284224025105674,14.062444316225152,3.2460135711183082,316.99946720153093,444.8598784580827,198.7802737189246,295.6893517826173,doca 1.65 >= 0.75 (bnd)
flow0000003,4,50,54,40.29996881459709,3.359743282266673,4.13967624506075,181.32730291038752,481.89740424603224,126.84857311064641,333.07446273547,anchors 41.0cm > eps5
flow0000003,4,89,97,46.855873421679895,0.9230901630353692,5.901192284905928,235.09514017403126,441.4519075527787,159.98033873358878,302.646023614555,anchors 47.2cm > eps5
flow0000003,4,72,111,38.08776588218053,5.931815821817487,7.2708177457366565,246.21375466883183,32.07118783146143,176.0005768682549,21.60841328513601,anchors 38.2cm > eps5
flow0000003,4,110,111,42.52766110085869,2.7254324512720918,1.1029224310786196,41.184000469744205,32.07118783146143,35.81282588051675,21.60841328513601,anchors 43.3cm > eps5
flow0000003,5,4,11,64.16029174428077,10.005705487378638,0.9270607465984363,660.434226937592,37.54881063103676,444.9350190221537,21.983073465556433,anchors 64.6cm > eps5
flow0000003,5,32,33,5.640263362964826,3.280232224836482,1.5199977293460118,187.68944040685892,85.15227218717337,157.88972552377106,63.46939374543249,anchors 6.1cm > eps5
flow0000003,5,47,61,65.31545393935954,0.8782827979134763,0.8667938032149599,604.93525595963,65.30999951064587,341.95104831838125,35.588237439893796,anchors 65.8cm > eps5
flow0000003,5,13,19,46.17650677186948,0.5594391086071494,1.873363631540051,393.1250693574548,312.7224274352193,260.3016268852459,198.81190064304877,anchors 46.8cm > eps5
flow0000003,5,64,77,53.40949956469747,0.29723397305357324,0.6148935489252448,316.46764346957207,421.8002290278673,197.01429018115977,249.8249281491897,anchors 53.9cm > eps5
flow0000003,5,46,53,3.485517479926911,5.230980520661059,2.295591705799934,333.1089372038841,50.948852598667145,194.4540342004437,20.429628513042722,doca 1.39 >= 0.75 (bnd)
flow0000003,5,93,94,6.924362688425014,2.62186947265679,3.997992698199009,350.9452514499426,125.63184312731028,130.83690426069597,64.42792885301671,anchors 6.6cm > eps5
flow0000003,5,93,95,23.58016770301573,8.104076142961302,1.889136296207944,350.9452514499426,67.37726478278637,130.83690426069597,42.43975679083696,anchors 24.1cm > eps5
flow0000003,5,57,59,46.20384795178807,7.263721252248392,2.1001899547935547,820.7890532165766,132.16356056928635,498.62229732048036,44.865452752705885,anchors 46.3cm > eps5
flow0000003,6,13,16,5.6430947459785985,7.941575455651579,2.4077473694620655,199.75419031828642,93.72959752380848,52.644466964021234,35.764328484716486,anchors 5.6cm > eps5
flow0000003,6,77,89,65.40753195646651,1.4654966236069964,3.492785598853679,151.03533478826284,319.8799113407731,96.02542572745868,184.09792935090138,anchors 66.0cm > eps5
flow0000003,6,31,33,54.66571534282057,0.47891717621050095,2.153394025310286,132.3688057437539,626.3726798221469,58.21167133345563,387.1714645799775,anchors 56.1cm > eps5
flow0000003,6,10,38,60.25053662698044,0.8135416569348785,0.39525962845605356,166.9137698635459,538.1468181684613,96.2554124121917,347.5774897501955,anchors 61.0cm > eps5
flow0000003,6,58,60,68.5364851654041,1.3104436440395755,5.44802070196624,43.98196478188038,630.7812414839864,32.48353212559488,397.1543196876398,anchors 69.2cm > eps5
flow0000003,6,40,52,8.573245751832149,10.91916333783654,4.878274370158119,84.27699083089828,208.19362267106771,38.43713520779764,140.23864315413113,anchors 8.2cm > eps5
flow0000003,6,24,32,56.299333177418454,3.686486693095341,6.288531549872975,460.27415922284126,285.99908980727196,277.88950909340303,164.96017663669824,anchors 56.9cm > eps5
flow0000003,6,111,158,48.55994446620528,1.621604198855877,3.119983669884145,591.9775516837835,103.76322828233242,399.7914075025766,53.329967899143455,anchors 49.3cm > eps5
flow0000003,6,149,152,67.69165906981624,1.6408137877495694,0.3606766237084194,52.40181474387646,605.5239269733429,32.94432195886812,398.526915262303,anchors 68.1cm > eps5
flow0000003,6,129,135,24.50653022669914,3.7411886485331904,7.028352888184958,458.30481584370136,14.381686367094517,90.40896202512188,24.77468146352476,anchors 24.4cm > eps5
flow0000003,6,62,69,42.17051027614391,0.16791750301397418,0.6441712862599024,147.7415333688259,993.6332876086235,95.29459584264814,359.8047063410971,anchors 43.4cm > eps5
flow0000003,6,70,101,43.75797387316028,1.6919258348871073,1.767059326447123,347.8968211635947,159.23815601319075,241.26557972926557,103.25441508930156,anchors 44.7cm > eps5
flow0000003,6,93,121,42.62157378913945,1.9275370388340456,0.7395303459153214,222.30032438784838,164.48871668428183,139.697627025124,45.14490941485914,anchors 43.2cm > eps5
flow0000003,6,91,136,47.45926823879329,7.553365197689805,4.637572441435753,253.88411486148834,252.60216572880745,169.0562876505179,179.98602656963226,anchors 48.5cm > eps5
flow0000003,6,136,140,6.381435614247723,1.5151848081102968,1.1580312074878794,252.60216572880745,28.992821767926216,179.98602656963226,23.00646938382709,anchors 7.3cm > eps5
flow0000003,6,104,120,15.798866652367762,11.97446984408001,1.1001323061350428,152.3553408831358,147.25238260626793,96.91691093389585,84.93482144880264,anchors 15.9cm > eps5
flow0000003,7,3,19,36.073458500876356,0.4767925086909853,0.4322726884162675,725.672889970243,380.80984837561846,380.4304435716921,154.29475566558148,anchors 34.2cm > eps5
flow0000003,7,28,42,41.31162321614192,3.855580284481389,3.2187974361154454,112.00665228068829,447.32123086601496,65.81035738245285,311.5268891257232,anchors 41.7cm > eps5
flow0000003,7,22,48,7.313301492138577,11.858440565424411,3.648586387091071,457.52173432707787,103.95064076036215,379.2970984417095,55.79062393089076,anchors 6.5cm > eps5
flow0000003,7,83,84,3.3499738010840594,13.319419049551785,3.328512904407021,154.69552182406187,64.50892040878534,39.15998616542398,30.390394936052715,back-wall veto (vz 908)
flow0000003,7,38,51,45.67582154789612,5.102957665988857,2.527700653119595,755.9760009497404,44.091514460742474,392.3276417494907,23.43824502630113,anchors 45.5cm > eps5
flow0000003,7,60,77,59.34002252292192,12.386862960397195,4.801981160333491,31.326475396752357,379.7474774122238,20.433831785446834,277.2796782799703,anchors 58.4cm > eps5
flow0000003,7,75,86,6.091701325990532,13.09926731494914,5.993512610212776,871.377880088985,49.89284875243902,494.58483783196425,24.2831477045754,anchors 7.1cm > eps5
flow0000003,7,80,95,75.02346389503127,0.15834740186931048,3.242911675020995,212.27895373106003,189.45210071653128,130.34989344764702,129.8000183897023,anchors 75.8cm > eps5
flow0000003,7,97,99,8.714562201891928,1.793127757514202,3.246566102953432,82.23488520085812,245.67492450028658,40.28290826383996,64.6582217322052,anchors 10.1cm > eps5
flow0000003,8,9,14,13.207091748616651,0.8295671560785859,1.3906185349214064,397.6240749284625,474.99022625386715,229.37981695466118,293.1042770480096,anchors 13.4cm > eps5
flow0000003,8,78,112,53.140483650065654,10.660256917090429,1.423186236891516,136.37738673388958,87.00505501776934,90.18497444931222,43.65128158916331,anchors 53.6cm > eps5
flow0000003,8,49,52,44.89303968894111,5.153733801039512,1.5339287240856976,92.22791247814894,58.54278380423784,22.447939167437696,24.51575119565053,anchors 45.3cm > eps5
flow0000003,8,71,74,57.79508822639743,0.3569649953539822,2.3456156321023798,170.4566064849496,547.5717184394598,96.39671823716773,348.61305272001925,anchors 58.5cm > eps5
flow0000003,8,107,110,8.426112470687544,4.996964563667148,3.773570313577119,73.0450062006712,264.28524419665337,34.253504045494225,51.463418499773184,anchors 7.9cm > eps5
flow0000003,8,108,115,16.34139145714745,13.396364888525538,4.695552437354746,126.37767270952463,231.97043687850237,84.66390647581832,128.03702041329274,anchors 16.4cm > eps5
flow0000003,8,173,176,30.337300772301433,4.051692432317067,2.0406194025476623,796.0895149111748,66.46854622662067,495.4842587841783,35.47461291452316,anchors 31.0cm > eps5
flow0000003,8,148,149,5.320440331921726,5.219145567921217,1.9296288147739544,84.2164843082428,102.55356868356466,28.654287785109645,24.424290903456814,anchors 5.5cm > eps5
flow0000003,8,51,81,8.115870294269516,12.823623664161603,1.995279621275467,110.60607672482729,126.74341744929552,70.00116888972411,55.24352496521401,anchors 8.9cm > eps5
flow0000003,8,59,69,29.42518458608029,2.1490680519551186,2.676158086915813,688.2869690284133,296.8807719051838,296.31013859919534,54.39457375758793,anchors 31.0cm > eps5
flow0000003,8,31,43,68.73625072259253,6.411183956715269,4.626458965885059,714.2839105650783,72.5365891829133,495.6250456273383,26.98194265238085,anchors 69.2cm > eps5
flow0000003,8,54,56,6.800982140229558,7.388620309545665,4.124023544150127,194.0186158195138,163.6599313467741,55.24223345393989,30.759061556296633,anchors 6.7cm > eps5
flow0000003,8,57,58,9.685483777825748,13.123652073821923,7.892524484069887,108.09345082193613,345.0319768935442,76.02335473583759,220.79620604426384,anchors 5.6cm > eps5
flow0000003,8,63,64,11.045937724065142,11.13841954491387,5.839259466516609,185.97868705540895,103.25417479872704,34.2723175659653,24.753396453130314,anchors 10.2cm > eps5
flow0000003,8,73,92,39.294977597562074,8.895995783401704,5.758725041895493,736.0149452611804,172.78245696425438,413.2504902936239,36.475970596930665,anchors 38.9cm > eps5
flow0000003,8,124,135,49.114620432276276,0.23345266508324572,2.7659091969558984,352.7139645665884,280.94660787284374,248.31751708259094,171.28804113827158,anchors 49.6cm > eps5
flow0000003,8,127,144,45.00017651019613,11.571271241659367,4.277917449766886,168.84314235299826,400.4857313707471,96.95009197664388,299.27297985475,anchors 43.9cm > eps5
flow0000003,8,144,160,39.616978463186776,8.561108962590772,0.6093848353258362,400.4857313707471,18.310174614191055,299.27297985475,21.265266758727265,anchors 40.9cm > eps5
flow0000003,8,128,132,68.71777985627486,0.3524714209353848,2.554498955125297,312.421005576849,396.30311169475317,183.19818375971536,249.9151544173452,anchors 71.1cm > eps5
flow0000003,8,185,187,3.572144785325919,10.499370960762464,3.5088990906398227,68.12388674914837,54.02530890703201,32.17254809375292,23.436366427981206,anchors 5.3cm > eps5
flow0000003,9,8,15,8.236044887648436,11.87740317472326,2.414021694169849,358.3801165446639,115.37879682332277,295.2552699085136,72.74720546595204,anchors 8.7cm > eps5
flow0000003,9,10,13,13.738204384827727,14.50739197137004,4.306890041862628,225.26834827661514,115.41717001795769,196.29874354522326,61.702063632688635,anchors 14.1cm > eps5
flow0000003,9,33,41,4.965350787400883,13.958145171155973,0.6857079161894495,71.21817664057016,69.96170341968536,33.98375530077789,25.542456872739177,anchors 5.7cm > eps5
flow0000003,9,71,72,5.705369716455759,13.782778560717105,5.379718260344205,134.97203427553177,55.1639526411891,76.79697764051198,31.78166782658921,doca 3.30 >= 1.5 (int)
flow0000003,9,128,136,46.03654206024251,2.6064372710234642,2.678918676879605,1052.711225643754,177.67427949607372,164.07606291544323,106.2529147557011,anchors 45.7cm > eps5
flow0000003,9,128,137,69.6632138199541,1.5853907641126737,1.1956875110362992,1052.711225643754,574.7593641802669,164.07606291544323,363.5010403903847,anchors 69.4cm > eps5
flow0000003,9,128,139,1.4418771893499973,2.2511004814199143,1.335558305996398,1052.711225643754,557.8156844526529,164.07606291544323,94.06402163042385,doca 2.28 >= 0.75 (bnd)
flow0000003,9,136,137,10.130918701544227,2.5314638337879005,3.9386376849028033,177.67427949607372,574.7593641802669,106.2529147557011,363.5010403903847,anchors 10.1cm > eps5
flow0000003,9,136,139,33.52954206214004,2.5858152799815266,5.08129131302269,177.67427949607372,557.8156844526529,106.2529147557011,94.06402163042385,anchors 33.1cm > eps5
